categorie|marque|nom|nutritionGradeFr|ingredients|energie100g|graisse100g|sucres100g|fibres100g|proteines100g|sel100g|vitA100g|vitD100g|vitE100g|vitK100g|vitC100g|vitB1100g|vitB2100g|vitPP100g|vitB6100g|vitB9100g|vitB12100g|calcium100g|magnesium100g|iron100g|fer100g|betaCarotene100g|presenceHuilePalme|allergenes|additifs|
Gâteaux|La Vie Claire|16 mini cakes|d|farine de ble T65. sucre de canne non raffine, ite de cacao* , sucre de canne* , beurre de cacao* , émulsifiant: lécithine de tournesol, arôme rel de vanille*), oeufs* entiers, huile de tournesol* , sirop de blé* , eau, poudre à lever don de blé* , bicarbonate de sodium, bitartrate de potassium, bicarbonate d'ammonium), arin, extrait de vanille*. grédients issus de l'agriculture biologique.|1799|21.1|28|1.7|5.7|0.4|||||||||||||||||0||E322 - Lécithines,E322i - Lécithine,E500 - Carbonates de sodium,E500ii - Carbonate acide de sodium,E503 - Carbonates d'ammonium|
Gâteaux|La Vie Claire|Madeleines Pur Beurre|e|La Vie Claire DE L'AGRICULTURE BIOLOGIOUE :tNGRÉDiENTS . Farine de blé sucre de canne blond non raffine, Œufs frais beurre doux de poudres à iever (phosphates Inonoca!cique, carbonates acides de sodium,|1892|23.7|34|1.2|6.3|0.83|||||||||||||||||0||E500 - Carbonates de sodium,E500ii - Carbonate acide de sodium|
Gâteaux|La quimperloise|Fondant au Chocolat|d|Sucre, _œufs_, huile de colza 22%, farine de _blé_, poudre de cacao 4%, chocolat 2.5%, sel, arôme vanilliné, conservateur : sorbate de potassium.|2054|31.8|34.4||5.7|0.5|||||||||||||||||0|œufs, blé, soja|E202 - Sorbate de potassium,E322 - Lécithines,E322i - Lécithine|
Gâteaux|Le Breton en Boîte,Ets. Pain d'Épices|Far Breton aux Pruneaux|c|Sucre, farine de froment, _œufs_, _lait_, huile de tournesol, pruneaux, beurre frais de baratte, rhum agricole.|1190|12.9|24.62|2.2|4.7|0.09|||||||||||||||||0|gluten, œufs, lait, lait, gluten, œufs, lait, lait, froment||
Gâteaux|Le Prix Gagnant !,Leader Price|Barre Marbrée|d|Farine de _blé_ - sucre - _œufs_ entiers - huile végétale de colza - blancs d'_œufs_ - stabilisant : sorbitols - poudre de cacao maigre 0.6 % - sel - poudres à lever - diphosphates, carbonates de sodium - dextrose - conservateur : sorbate de potassium - correcteur d'acidité : acide citrique - arômes.|2013|23|27|0|6|1.1|||||||||||||||||0|blé, œufs, œufs|E202 - Sorbate de potassium,E330 - Acide citrique,E420 - Sorbitol,E450 - Sels métalliques de diphosphates,E500 - Carbonates de sodium|
Gâteaux|Le Ster|Le Muffin aux Fruits rouges|d|Farine de _blé_ 20 %, sucre, huile, _œufs_ frais 12%, sirop de glucose-fructose, stabilisants, purée de myrtille 5 %, amidon, cranberries séchées 3 %, poudres à lever, arôme naturel de myrtille et autres arômes naturels, sel, gélifiant : pectine, acidifiant : acide citrique, correcteur d'acidité: citrate trisodique.|1799|19|29||4|0.82|||||||||||||||||0|en:eggs,en:gluten|E330 - Acide citrique,E331 - Citrates de sodium,E331iii - Citrate trisodique,E422 - Glycérol,E440 - Pectines,E440i - Pectine,E450 - Sels métalliques de diphosphates,E500 - Carbonates de sodium|
Gâteaux|Le Ster|Le Muffin 3 Chocolats|d|Sucre, farine de _blé_ 18 %, huile de colza, _œufs_ frais 12%, stabilisants, amidon, sirop de glucose-fructose, poudre de _lait_ entier, beurre de cacao, arômes naturels, eau, cacao maigre en poudre, pâte de cacao, poudres à lever, _lait_ écrémé, sel, beurre de cacao, _noisettes_, arôme naturel de vanille, arôme naturel de cacao, émulsifiants: lécithines, mono et diglycérides d'acides gras, épaississant : carraghénanes.|1854|22|29||4.6|0.74|||||||||||||||||0|en:eggs,en:gluten,en:milk,en:nuts,en:soybeans|E322 - Lécithines,E407 - Carraghénanes,E422 - Glycérol,E450 - Sels métalliques de diphosphates,E471 - Mono- et diglycérides d'acides gras alimentaires,E500 - Carbonates de sodium|
Gâteaux|Le Ster|6 moelleux tout chocolat|d|Gâteau 81.7 % : _œufs_ frais 22.4 %, huile de colza, farine de _blé_ 15 %, sucre, chocolat 11 %, sirop de glucose-fructose, stabilisant : glycérol, cacao maigre en poudre 4.2 %, _lait_ écrémé en poudre, arôme naturel, amidons, poudres à lever : diphosphate - carbonates de sodium, sel, arôme naturel de cacao, épaississants : gomme guar - gomme xanthane, acidifiant : acide citrique, arôme naturel de vanille. Fourrage chocolat 18.3 % : sucre, eau, sirop de glucose-fructose, huile végétale, chocolat 10 %, stabilisant : glycérol, _lait_ écrémé concentré sucré, amidon modifié, _noisettes_, arôme naturel de cacao, épaississant : carraghénanes.|1720|22|29||6.3|0.77|||||||||||||||||0|en:eggs,en:gluten,en:milk,en:nuts,en:soybeans|E14XX - Amidons modifiés,E322 - Lécithines,E322i - Lécithine,E330 - Acide citrique,E407 - Carraghénanes,E412 - Gomme de guar,E415 - Gomme xanthane,E422 - Glycérol,E450 - Sels métalliques de diphosphates,E471 - Mono- et diglycérides d'acides gras alimentaires,E500 - Carbonates de sodium|
Gâteaux|Le Ster|6 madeleines longues marbrées au chocolat|d|Farine de _blé_ 26 %, huile de colza, _œufs_ frais 17 %, sucre, sirop de glucose-fructose, stabilisant : glycérol , chocolat 4 %, _lait_ écrémé en poudre, cacao maigre en poudre 1 %, poudres à lever diphosphates, carbonates de sodium), amidon, émulsifiant : E471. sel, arômes, épaississants : gomme xanthane - gomme guar.|1870|22|29||6.3|1|||||||||||||||||0|en:eggs,en:gluten,en:milk,en:soybeans|E322 - Lécithines,E322i - Lécithine,E412 - Gomme de guar,E415 - Gomme xanthane,E422 - Glycérol,E450 - Sels métalliques de diphosphates,E471 - Mono- et diglycérides d'acides gras alimentaires,E500 - Carbonates de sodium|
Gâteaux|Le Ster|Madeleine|d|Fariné de _blé_, sucre de canne, œufs 22 %, huile de colza, sirop de glucose - fructose, arôme naturel, poudres à lever : diphosphates - carbonates de sodium, sel, arôme naturel amande amère.|1866|22|32||6.5|0.7|||||||||||||||||0|en:eggs,en:gluten|E450 - Sels métalliques de diphosphates,E500 - Carbonates de sodium|
Gâteaux|Le Ster|Moelleux Tout Chocolat x10 300 g|d|Gâteau 81.7% : _Œufs_ frais 22.4%, huile de colza, farine de _blé_ 15 %, sucre, chocolat 11 %,  sirop de glucose-fructose, stabilisant : glycérol, cacao maigre en poudre 4.2 %, _lait_ écrémé en poudre, arôme naturel, amidons,  poudres à lever : diphosphates – carbonates de sodium, sel, arôme naturel de cacao, épaississants : gomme guar – gomme xanthane, acidifiant : acide citrique, arôme naturel de vanille. Fourrage chocolat 18.3 % : sucre, eau, sirop de glucose-fructose, huile végétale, chocolat 10%, stabilisant : glycérol, _lait_ écrémé concentré sucré, amidon modifié, _noisettes_, arôme naturel de cacao, épaississant : carraghénanes.|1774|22|30||6|0.7|||||||||||||||||0|Œufs, blé, lait, blé, lait, lait, noisettes, Œufs, blé, lait, blé, lait, lait, noisettes, Œufs, blé, lait, blé, lait, lait, noisettes|E14XX - Amidons modifiés,E322 - Lécithines,E322i - Lécithine,E330 - Acide citrique,E407 - Carraghénanes,E412 - Gomme de guar,E415 - Gomme xanthane,E422 - Glycérol,E450 - Sels métalliques de diphosphates,E471 - Mono- et diglycérides d'acides gras alimentaires,E500 - Carbonates de sodium|
Gâteaux|Le Ster|Quatre quarts|e|Farine de _blé_, _oeufs_ frais, sucre, _beurre_ pâtissier, sirop de glucose-fructose, stabilisant : sorbitol, glucose, poudres à lever, sel, _lactose_.|1936|25|30||6|0.9|||||||||||||||||0|blé, oeufs, beurre, lactose|E420 - Sorbitol,E420i - Sorbitol,E450 - Sels métalliques de diphosphates,E500 - Carbonates de sodium|
Gâteaux|Le Ster|Madeleines longues marbrées au chocolat|d|Farine de blé, œufs* 24%, huile de colza, sirop de blé, sucre de canne, sirop de sucre inverti, chocolat 4.4%, amidon, poudre de cacao maigre, poudres à lever, sel, arôme naturel de cacao, gomme guar, arôme naturel.|1849|22|32||6.4|0.72|||||||||||||||||0|en:eggs,en:gluten|E322 - Lécithines,E322i - Lécithine,E341 - Phosphates de calcium,E412 - Gomme de guar,E500 - Carbonates de sodium|
Gâteaux|Le Temps des Cerises|Mini Brownies au Chocolat Bio|e|Sucre de canne blond, pépites de chocolat 20%, _oeufs_ entiers, huile de colza désodorisée, farine de blé T80. jaunes d'oeufs en poudre réhydratés, sirop de sucre de canne inverti, poudre de cacao, rhum, comme d'acacia, poudre à lever, sel marin.|1858|25|36.7||7.9|0.45|||||||||||||||||0|oeufs, gluten|E336 - Tartrates de potassium,E414 - Gomme d'acacia,E500 - Carbonates de sodium|
Gâteaux|Le collectif des gourmandes|Caramel et noix de cajou|e|_Beurre_ frais*, _oeufs_ entiers*, farine de grand _épeautre_*, éclats de caramel 13%, sucre blond*, farine d'amarante*, noix de cajou 7%, jus de citron, lin*, chia*, psyllium*|2054|27|18||8|0.1|||||||||||||||||0|en:eggs,en:gluten,en:milk,en:nuts||
Gâteaux|Leader Price|Gateau semoule aux raisins|c|_Lait_ entier 65.9% - sucre - _œufs_ extra-frais 7.4% - caramel 6%- Armagnac - eau - gélifiant: gomme xanthane) - arôme - amidon de _blé_. Teneur en alcool : 0.3%.|599|2.9|18||3.9|0.1|||||||||||||||||0|Lait, œufs, blé, blé|E14XX - Amidons modifiés,E415 - Gomme xanthane,E440 - Pectines,E440i - Pectine|
Gâteaux|Leader Price|Cake aux fruits|d|Fruits confits et secs 35% [cerises confites 13%raisins secs 13% • pastèques confites 6%- écorces d'orange confites 3%] farine de blé - œufs frais - huile de colza - sucre • eau stabilisant :glycerol - arômes naturels orange • émulsifiant : mono- et diglycérides d'acides gras - amidon modifié - sel - poudres à lever : diphosphates et carbonates de sodium - épaississant :gomme xanthane.|1601|13.8|36.6||4.2|0.76|||||||||||||||||0|en:eggs,en:gluten,en:sulphur-dioxide-and-sulphites|E120 - Acide carminique,E14XX - Amidons modifiés,E163 - Anthocyanes,E202 - Sorbate de potassium,E220 - Anhydride sulfureux,E330 - Acide citrique,E415 - Gomme xanthane,E422 - Glycérol,E450 - Sels métalliques de diphosphates,E450i - Pyrophosphate de sodium acide,E471 - Mono- et diglycérides d'acides gras alimentaires|
Gâteaux|Leader Price|Madeleines aux oeufs|d|Farine de _blé_ - Sucre - huile de colza - _Oeufs_ entiers 15 % - sirop de glucose - Poudre de _lait_ écrémé - émulsifiant : mono-et diglycérides d'acide gras - poudre à lever : diphosphates, carbonates de sodium - arôme - sel.|1782|20.9|28.4||5.3|1.1|||||||||||||||||0|blé, Oeufs, lait|E450 - Sels métalliques de diphosphates,E471 - Mono- et diglycérides d'acides gras alimentaires,E500 - Carbonates de sodium|
Gâteaux|Lemarie Pâtissier|Gâteau aux abricots et raisins macérés|c|Farine de _blé_, _oeufs_ entiers, sucre, huile de colza, abricots secs 9 %, raisins macérés 9 %, stabilisant : glycérol, eau, sirop de glucose, sel, poudres à lever: diphosphates - carbonates de sodium, arôme naturel d'abricot, arôme naturel de vanille, émulsifiant : mono- et diglycérides d'acides gras, épaississant : gomme xanthane, colorant naturel : curcumine.|1568|16.8|25.9|2.36|5.25|0.58|||||||||||||||||0|blé, oeufs, anhydride sulfureux, blé|E100 - Curcumine,E220 - Anhydride sulfureux,E415 - Gomme xanthane,E422 - Glycérol,E450 - Sels métalliques de diphosphates,E471 - Mono- et diglycérides d'acides gras alimentaires,E500 - Carbonates de sodium|
Gâteaux|Lemarié Pâtissier|Lemarié Cake aux fruits|d|Fruit 45% ,[cerises bigarreau 17%, raisins secs 12%, raisins secs macérés dans du rhum 10%, écorces d'orange confites 3%, cubes de pastèque confits 3%] ; farine de blé ; oeufs entiers ; sucre, huile de colza ; eau ; sirop de glucose, stabilisant: glycérol ; sel ; arôme naturel d'orange ; poudre à lever: diphosphates, carbonate de sodium, émulsifiant : mono- et diglycérides d'acides gras ; arôme naturel de vanille; épaississant : gomme xanthane.|1506|11|36|0|4.6|0.52|||||||||||||||||0||E120 - Acide carminique,E163 - Anthocyanes,E220 - Anhydride sulfureux,E330 - Acide citrique,E415 - Gomme xanthane,E422 - Glycérol,E450 - Sels métalliques de diphosphates,E471 - Mono- et diglycérides d'acides gras alimentaires,E500 - Carbonates de sodium,E500i - Carbonate de sodium|
Gâteaux|Les Délices des 7 Vallées|2 muffins Cœur Fondant au Chocolat aux Noisettes|e|Fourrage au chocolat aux NOISETTES 21 %, émulsifiant : E322. arôme naturel de vanille), sucre, _ŒUFS_, huile de colza, farine de _BLÉ_, morceaux de chocolat 9.5%, eau, pâte au chocolat 2.2%, graisse de tournesol, cacao maigre en poudre 9.5%, _LACTOSÉRUM_ en poudre, pâte de cacao, lécithine de _SOJA_; arôme naturel de vanille), cacao en poudre 2.2%, amidon modifié, _LACTOSÉRUM_ en poudre, émulsifiants: E477- E471. poudres -à lever. E450-E500. sel, _GLUTEN_ de _BLÉ_.|1929|26|40||4.1|0.67|||||||||||||||||0|NOISETTES, LAIT, ŒUFS, BLÉ, SOJA, LACTOSÉRUM, SOJA, LACTOSÉRUM, GLUTEN, BLÉ, NOISETTES, NOISETTES, LAIT, SOJA, ŒUFS, BLÉ, SOJA, SOJA, GLUTEN, BLÉ|E14XX - Amidons modifiés,E322 - Lécithines,E322i - Lécithine,E450 - Sels métalliques de diphosphates,E471 - Mono- et diglycérides d'acides gras alimentaires,E477 - Esters du propylène-glycol d'acide gras,E500 - Carbonates de sodium|
Gâteaux|Les Délices des 7 Vallées|Mini Tropéziennes Praliné|d|Préparation mousseline 45.45 %, sirop de glucose arôme naturel [_lait_, _œuf_, émulsifiant: E472b, gélifiant: E407. colorant: E160aiii), pâte pralinée 8 %, farine de BLE. décor 15.2 %, nappage (eau, sirop de glucose de BLE, sucre, gélifiant: E440. acidifiant: E330. eau, _œufs_, sucre, _beurre_, huile de colza, levure, _gluten de blé_, sel, émulsifiant: E471. colorant: E160a, antioxydant: E300. malt de _blé_.|1322|15|20||4.7|0.53|||||||||||||||||0||E14XX - Amidons modifiés,E160a - Bêta-carotène,E160aiii - Bêta-carotène issu de blakeslea trispora,E300 - Acide ascorbique,E322 - Lécithines,E322i - Lécithine,E330 - Acide citrique,E407 - Carraghénanes,E440 - Pectines,E471 - Mono- et diglycérides d'acides gras alimentaires,E472b - Ester diacétyl-lactique de mono- et diglycérides d'acides gras|
Gâteaux|Les Délices des 7 Vallées|Mini muffins cœur fondant au caramel beurre salé|d|Fourrage au caramel au BEURRE salé 23 %, correcteur d'acidité: E331. acidifiant: E334. arôme naturel de vanille), sucre, ŒUFS, huile de colza, farine de BLÉ, eau, pralin 4 %, amidon modifié, LAIT en poudre, émulsifiants : E477-E471-E481. poudre à lever : E450-E500. sel, GLUTEN de BLÉ, arôme.|1671|20|35||2.9|0.75|||||||||||||||||0|Œufs,Gluten,Lait,Fruits à coque,Soja, BEURRE, LAIT, BEURRE, SOJA, ŒUFS, BLÉ, NOISETTES, LAIT, GLUTEN, BLÉ|E14XX - Amidons modifiés,E322 - Lécithines,E331 - Citrates de sodium,E334 - Acide L-tartrique,E450 - Sels métalliques de diphosphates,E471 - Mono- et diglycérides d'acides gras alimentaires,E477 - Esters du propylène-glycol d'acide gras,E481 - Stéaroyl-2-lactylate de sodium,E500 - Carbonates de sodium|
Gâteaux|Les Délices des 7 Vallées|Mini Mufins Assortis Chocolat, Vanille, Pomme|d|Mini muffins au chocolat : Farine de BLÉ, sucre, huile de colza, eau, ŒUFS, pépites de chocolat 9.2 %, poudre de cacao 2.8 %, stabilisant : E422. amidon de BLÉ, LACTOSÉRUM, poudres à lever. E450i-E500ii, blanc d’_œuf_ en poudre, émulsifiants : E471-E481. amidon modifié de pomme de terre, sel, arômes, stabilisant : E415. conservateru : E202. Mini muffins aux pépites de chocolat•. Farine de BLÉ, sucre, huile de colza, eau, ŒUFS, pépites de chocolat 9 %, stabilisant : E415. conservateur: E202.  Mini muffins aux pommes : Farine de BLÉ, sucre, huile de colza, pommes semi-confites 13 %, eau, _œufs_, stabilisant : E422. amidon de _blé_, LACTOSÉRUM, poudres à lever: E450i - E500ii, blanc d’_œuf_ en poudre, arômes, émulsifiants : E471. E481. amidon modifié de pomme de terre, sel,  conservateur : E202. épaississant : E415.|1594|21|24||3.4|0.56|||||||||||||||||0|œuf, œuf, œufs, blé, œuf, BLÉ, ŒUFS, SOJA, BLÉ, BLÉ, ŒUFS, SOJA, BLÉ, BLÉ|E14XX - Amidons modifiés,E202 - Sorbate de potassium,E300 - Acide ascorbique,E322 - Lécithines,E322i - Lécithine,E415 - Gomme xanthane,E422 - Glycérol,E450 - Sels métalliques de diphosphates,E450i - Pyrophosphate de sodium acide,E471 - Mono- et diglycérides d'acides gras alimentaires,E481 - Stéaroyl-2-lactylate de sodium,E500 - Carbonates de sodium,E500ii - Carbonate acide de sodium|
Gâteaux|Les Délices des 7 vallées|12 Mini-Bottereaux Assortis|d|Farine de BLÉ, huiles végétales), chocolat aux NOISETTES 8%, émulsifiant: lécithine de SOJA, arôme naturel, fourrage aux pommes 8%, ŒUFS, sucre, BEURRE,, GLUTEN de BLÉ, levure, sel, émulsifiant: E160a, antioxydant: E300. malt de BLÉ.|1607|21|14||6.3|0.779999999999999|||||||||||||||||1|BLÉ, NOISETTES, NOISETTES, LAIT, SOJA, ŒUFS, BEURRE, BLÉ, GLUTEN, BLÉ, BLÉ|E14XX - Amidons modifiés,E160a - Bêta-carotène,E202 - Sorbate de potassium,E300 - Acide ascorbique,E322 - Lécithines,E322i - Lécithine,E330 - Acide citrique|
Gâteaux|Les Petits Cagniotes,Biscuiterie de Noirmoutier|Les Madeleines de Noirmoutier|e|Farine de BLÉ, sucre, ŒUF, BEURRE, huile de colza, sucre inverti, zeste citron, bicarbonate, fleur de sel.|1887|23|27.7||5.99|0.89|||||||||||||||||0|BLÉ, ŒUF, BEURRE||
Gâteaux|Les Préférés d'Amandine|Le Brookie au Chocolat|e|Sucre de canne, farine de _blé_, _œufs_ entiers, tournesol, chocolat noir 11 %, morceaux de chocolat noir 99 %, _beurre_, humectant: glycérol, sirop de sucre inverti, cacao en poudre, poudres à lever : diphosphates et carbonates de sodium, sel, amidon de blé, colorant : caramel ordinaire.|1908|25|34||5.9|0.34|||||||||||||||||0||E150a - Caramel E150a,E322 - Lécithines,E422 - Glycérol,E450 - Sels métalliques de diphosphates,E450i - Pyrophosphate de sodium acide,E500 - Carbonates de sodium|
Gâteaux|Les Recettes Mercier,Maison Mercier|Palets Citron|e|Blancs d'_œufs_, sucre, farine de blé, beurre, purée de citron 3 %, eau, correcteur d'acidité : tricitrates de sodium, épaississant : pectine, arôme naturel), poudre d'AMANDES, arôme naturel de citron.|1545|18.8|25.2||5.6|0|||||||||||||||||0|œufs, GLUTEN, LAIT, AMANDES|E331 - Citrates de sodium,E331iii - Citrate trisodique,E412 - Gomme de guar,E415 - Gomme xanthane,E440 - Pectines,E440i - Pectine|
Gâteaux|Les Recettes de Céliane|Moelleux Cœur Abricot|e|Fourrage abricot 22%, _œuf_, huile de palme non hydrogénée, farine de riz, sucre, fécule de pomme de terre, dextrose, stabilisant : glycérol, sirop de glucose, amidon de riz, épaississant : gomme de guar, émulsifiant : lécithine de colza, poudres levantes : pyrophosphate acide de sodium, bicarbonate de sodium et phosphate de calcium, sel, arômes.|1670|20|24.2||4.1|0.54|||||||||||||||||1|œuf|E322 - Lécithines,E322i - Lécithine,E330 - Acide citrique,E331 - Citrates de sodium,E401 - Alginate de sodium,E412 - Gomme de guar,E422 - Glycérol,E440 - Pectines,E440i - Pectine,E450 - Sels métalliques de diphosphates,E450i - Pyrophosphate de sodium acide,E500 - Carbonates de sodium,E500ii - Carbonate acide de sodium|
Gâteaux|Les Recettes de Céliane|Moelleux cœur framboise|e|_Oeuf_, fourrage framboise 17 %, purée de framboise 21 %, jus concentré de framboise 1.5 %, gélifiant : pectine, correcteur d'acidité : acide citrique, arôme naturel, eau), farine de riz, huile de palme non hydrogénée, sirop de riz, sucre de canne blond, fécule de pomme de terre, sirop de glucose, émulsifiant : lécithine de tournesol, poudres levantes : bicarbonate de sodium et phosphate monocalcique, épaississants : gomme de guar et gomme de xanthane, sel, arôme naturel.|1935|20.1|38.8||4.4|0.69|||||||||||||||||1|Oeuf|E322 - Lécithines,E322i - Lécithine,E330 - Acide citrique,E341 - Phosphates de calcium,E341i - Phosphate monocalcique,E412 - Gomme de guar,E415 - Gomme xanthane,E440 - Pectines,E440i - Pectine,E500 - Carbonates de sodium,E500ii - Carbonate acide de sodium|
